class,TFRC,CD26,MIG6,PI3KP110ALPHA,GAPDH,INPP4B,GSK3ALPHABETA,BRD4,NDRG1_pT346,FOXM1,NF2,HER3,ACVRL1,DUSP4,RAB25,JNK_pT183Y185,IGFBP2,PKCDELTA_pS664,X4EBP1
2,-0.33968,0.061974,-0.041069,-0.23201,-0.93648,-0.2923,-0.34514,-0.66396,1.8062,-0.18367,-0.044679,0.060545,-0.089653,-0.44902,-0.47692,-0.13679,-0.29492,-0.24977,0.64639
2,1.142,-0.14869,-0.1366,0.055029,-0.66766,-0.073142,0.080117,0.0090032,1.1193,0.081989,0.47114,-0.35266,-0.25434,-0.88052,-0.23293,-0.27663,2.2996,-0.27023,0.16074
2,2.2323,-0.24029,-0.085344,0.069779,-0.8598,-0.51838,-0.079225,-0.23672,2.1016,0.1758,-0.16367,-0.3598,-0.13397,-0.2492,-0.59858,-0.06521,1.5746,-0.071359,0.44298
2,1.0717,-0.32528,-0.024718,0.24721,-0.12123,-0.52222,0.018489,0.92125,1.5666,0.47295,0.36737,0.027503,-0.31571,-0.81212,-0.039674,-0.18124,2.0572,-0.19447,0.31758
2,0.62449,-0.20226,-0.085361,-0.018807,-2.2018,0.10395,-0.06065,-0.32679,0.29069,-0.52303,0.33796,-0.2861,-0.1522,-0.50751,-0.64835,-0.18921,0.39932,-0.1014,-0.14451
2,0.76304,-0.21769,0.053255,0.03067,-0.54842,-0.097567,-0.17987,0.12131,3.41,-0.49497,0.1305,-0.54138,-0.26454,-0.50713,-1.1061,-0.26052,2.1309,-0.20876,-0.30024
2,2.1712,-0.3914,-0.00064633,-0.057866,0.53807,-0.7319,-0.012929,0.17086,1.7634,0.41161,0.22332,0.003882,-0.22485,-0.51627,-0.57577,-0.18066,1.6529,-0.33991,0.65261
2,2.3369,-0.30732,-0.089785,0.0021943,-0.54878,-0.74091,0.1502,-0.14038,2.6592,-0.071893,0.441,0.31531,-0.17705,-0.69506,-0.45784,-0.15472,1.8407,-0.41698,-0.71848
2,2.0503,-0.64039,-0.31283,0.047217,0.029989,-0.85118,0.16173,0.14059,2.2296,0.34685,0.69844,-0.056733,-0.45855,-1.2317,0.013126,-0.31946,1.6822,-0.15509,0.91277
2,0.99256,-0.090587,0.24929,-0.41493,2.318,-0.75335,0.16224,-0.42932,2.0972,-0.68243,1.4001,-0.32459,-0.2623,1.9797,-0.095923,-0.17865,-0.20403,-0.080181,0.41007
2,-0.94827,0.0055631,0.33947,-1.048,-4.6043,0.51535,-1.2038,-1.6204,0.28562,0.20983,-0.42067,2.0957,-0.036796,-1.1729,-1.1259,0.41018,0.059809,-0.39474,-1.0888
2,0.69433,-0.054523,0.031749,-0.50571,-0.46665,-0.36261,-0.51045,0.066048,2.5025,0.43045,0.35796,0.49421,-0.39838,-1.3488,-0.1216,-0.0046165,2.3905,-0.3176,0.49567
2,2.342,-0.12245,-0.23409,0.81587,2.5509,-0.32004,0.29931,0.33153,2.3174,-0.13279,0.82945,-0.71076,-0.29251,-1.0745,-0.0066688,-0.31785,1.836,-0.41081,1.8744
2,-0.0584,-0.13951,-0.019773,-0.25713,-1.8369,-0.68684,-0.26857,-0.35384,0.36355,-0.12991,0.39241,-0.39604,-0.17152,-0.20674,-0.95109,0.010615,0.16693,-0.20043,-0.083009
2,-0.02055,-0.061306,-0.15432,-0.4325,-2.7255,-0.065615,-0.51371,-0.98798,1.0678,-0.43097,-0.46755,0.039034,-0.032916,-0.52463,-0.66223,0.17217,0.73595,0.0067413,-0.56947
2,0.31703,-0.16089,-0.11568,1.3009,-1.6904,-0.44782,0.26783,0.47428,1.5657,0.073863,0.071682,-0.053881,-0.073017,0.059248,0.2311,-0.17607,1.2833,-0.31681,-0.40676
2,1.3058,-0.12228,0.11777,0.075148,-1.7944,-0.23693,-0.21003,0.24598,2.7693,0.50019,-0.36863,-0.32265,-0.28633,-1.0163,-0.092649,-0.12206,0.33161,-0.11982,0.12641
2,1.7018,-0.40532,-0.13612,-0.068078,-0.62437,-0.60107,0.0044701,-0.29837,1.0574,-0.19367,0.40712,0.27381,-0.25352,-0.74299,-0.52028,-0.13037,1.0051,-0.15696,0.024032
2,0.69022,-0.27602,-0.0071952,-0.43622,-1.0595,0.99494,-0.014524,-0.083159,1.9068,0.11311,0.26484,0.037194,-0.25156,-0.14069,-0.33384,-0.017961,0.69713,-0.38173,0.90495
2,0.33981,-0.33125,0.23356,-0.37873,-0.76264,-0.35719,0.12384,-0.066085,1.7947,-0.38505,0.39178,0.18608,-0.16749,-0.73176,-0.75851,-0.16983,1.5498,-0.078366,-0.060186
2,1.055,-0.50629,-0.33268,-0.088327,-0.83494,-0.22605,0.13794,0.67624,2.6609,0.12117,0.14838,0.01379,-0.30852,-1.2526,-8.94E-05,-0.30622,-0.35673,-0.14947,0.4234
2,3.2317,-0.37184,-0.17459,0.10806,-0.92704,-0.25931,0.0040501,0.72644,0.20633,0.94249,1.4846,0.28946,-0.49178,-1.0121,-0.3725,-0.22405,-0.099593,-0.22928,0.7396
2,1.0791,-0.58179,-0.32165,0.70753,0.67827,-0.68723,-0.1331,0.98677,1.1436,1.0584,0.60559,0.43484,-0.46344,-0.58729,-0.49466,-0.48387,0.96884,-0.16312,0.33918
2,2.2131,-0.28466,-0.16243,0.38972,0.95767,-0.60523,-0.063676,-0.35647,2.9822,0.33568,0.37976,-0.11815,-0.20426,-0.67127,-0.7664,-0.15197,2.8271,-0.23505,0.70182
2,0.5725,-0.30092,-0.045997,0.19407,-2.1254,-0.36334,0.11765,-0.73263,1.6357,-0.20204,-0.13018,1.2529,-0.11063,-0.95746,-0.47685,0.16563,0.8535,-0.16298,-0.12601
2,0.61655,-0.054023,-0.12645,-0.073298,-0.6643,1.7736,0.005571,0.14672,1.4994,-0.41634,1.1865,0.43667,-0.21493,-0.75748,-0.0015607,-0.054355,-0.72337,-0.32307,0.45591
2,0.56071,-0.5455,-0.078844,-0.33081,-0.84685,0.28271,0.07074,1.2487,0.96508,0.60109,0.72143,0.031867,-0.44142,-1.2322,-0.66285,-0.16985,0.2279,-0.23404,0.13441
2,0.21309,0.024746,0.0057759,-0.27123,-0.60053,-0.36741,-0.11793,-0.34196,1.0303,-0.13332,-0.23152,0.73465,-0.20463,-0.56169,0.32765,-0.00075537,1.3054,-0.34237,0.089058
2,2.0982,-0.28785,-0.00081028,0.11833,0.11761,-0.71918,-0.15436,-1.0959,2.1302,-0.13213,0.60747,-0.45953,-0.10137,-0.50655,-0.32195,-0.11301,0.18574,-0.29589,0.023143
2,0.8938,-0.36539,0.2634,-0.19209,-1.5558,1.863,0.017318,0.038447,-0.14997,0.32049,0.010204,0.27973,-0.27332,-0.34574,0.42506,-0.3953,-1.2312,-0.026675,0.17113
2,1.7135,0.041142,-0.0073612,-0.21515,-0.12505,-0.16382,0.077444,-0.026208,2.9055,-0.45262,0.32849,-0.15232,-0.26001,0.38621,-0.031398,-0.38624,-1.3753,-0.25128,0.69225
2,1.0849,-0.43452,-0.21858,-0.23697,-1.4337,-0.25093,0.23138,0.51064,1.0357,0.28194,0.50032,0.15825,-0.20375,-0.58735,0.047543,-0.33696,1.1397,-0.049977,-0.041914
2,0.36244,0.41118,-0.26151,-0.41373,-2.4111,0.58579,-0.82863,0.87793,3.868,0.14743,0.92014,-0.38136,-0.3744,-0.85578,-1.1305,-0.43155,2.1494,-0.18798,1.3635
2,-0.31533,-0.33682,-0.019141,-0.51563,-1.611,0.6153,-0.092899,0.2378,0.90629,0.39992,0.20242,-0.05841,-0.18568,-0.59545,-0.4202,-0.17729,-0.83488,-0.036505,-0.40768
2,0.96575,-0.71072,-0.28257,-0.070705,1.6944,-1.2357,0.36273,0.79888,2.9071,0.54316,1.5937,0.15738,-0.58998,-0.9433,-0.34777,-0.2556,2.133,-0.080337,0.37158
2,-0.28015,-0.28879,-0.13646,-0.39154,-3.6593,0.40344,-0.30564,0.019814,0.41208,-0.45445,0.10321,0.26626,-0.15805,-0.92939,-0.69703,0.0091285,-1.1846,0.079973,-0.82863
2,1.1421,-0.21082,-0.27878,0.12014,-1.8989,-0.16376,-0.021478,0.19347,1.3503,0.14574,0.46327,0.12768,-0.36691,-0.54123,-0.081111,-0.087987,0.5773,0.14501,-0.012265
2,-0.68997,-0.10435,-0.15906,-0.060735,-3.4975,-0.58924,-0.36601,-0.38133,3.8181,0.077888,-0.21913,-0.18061,-0.11608,-0.12191,-0.74081,-0.17543,1.7896,-0.25564,0.37931
2,-0.8721,0.17213,-0.038246,0.20709,-1.753,-0.50693,-0.45262,-0.82878,1.511,-0.26014,-0.059328,0.080138,0.056142,-0.44703,-0.34516,0.086395,-0.40212,0.045383,0.97882
2,1.6377,-0.069918,0.054066,-0.3251,-1.492,-0.0020758,0.28609,-0.91272,2.0437,-0.88331,-0.56029,-0.36126,-0.10797,-0.74179,-0.80215,0.15451,-0.75464,-0.59743,0.59801
2,-0.15284,-0.21704,-0.17074,-0.46139,-2.6534,-0.010863,-0.36344,0.090924,0.73078,-0.56391,0.28619,0.059102,-0.20113,-1.0413,-0.71426,-0.10295,-1.2695,0.04502,-0.50622
2,1.5214,-0.30171,-0.10632,0.32574,0.33573,-0.52931,0.18216,0.34218,3.0748,-0.0035792,0.30814,0.014222,-0.25158,-0.89156,0.10978,-0.23679,-0.51397,-0.32073,0.96915
2,1.8561,-0.22516,-0.078917,-0.15817,1.1874,-0.23467,0.072429,0.22948,2.961,0.57534,0.32404,0.74982,-0.27022,-0.81898,-0.47482,-0.093952,1.8338,-0.25815,0.46865
2,-1.1774,-0.25044,-0.20784,-0.37421,-3.2103,0.38942,-0.2708,-0.5435,0.4444,0.084448,-0.1824,-0.46914,-0.025427,-0.50582,-0.77114,-0.15159,-0.04575,-0.077769,-0.45845
2,1.4022,-0.1435,0.073784,-0.56343,-5.2086,0.58938,-0.43308,-0.4069,0.19078,-0.078611,-0.29703,0.78727,-0.14134,-0.55698,-0.6981,-0.057764,1.9406,-0.24965,-0.052352
2,0.98947,-0.49969,-0.089149,0.55614,-2.4396,-0.40425,0.10729,0.88638,1.9158,0.9873,0.080486,0.14876,-0.32467,-0.57433,0.35761,-0.069238,-0.68877,-0.27042,0.43066
2,-0.46481,-0.59089,0.10066,-0.38113,0.20375,0.12843,-0.0030499,0.32736,3.0065,0.5446,0.38481,0.047301,-0.075383,0.089036,0.12204,-0.26044,-0.92496,-0.20553,-0.52775
2,0.80111,-0.55555,-0.18571,-0.088283,-0.38654,0.0048833,-0.12822,0.0076967,1.7952,0.63534,0.0046608,-0.17185,-0.17138,-0.62285,-0.44771,-0.18864,1.0079,-0.090317,-0.040722
2,2.1157,-0.35244,-0.080743,0.1634,2.095,-0.058276,0.26719,0.46662,1.6314,-0.02571,0.55494,-0.17594,-0.24322,-1.2998,-0.26484,-0.27321,1.3545,-0.20839,0.86594
2,-0.44921,-0.20097,-0.014249,-0.020092,-0.30008,0.12907,0.043476,0.46999,0.65939,-0.41619,0.75058,-0.4423,-0.13203,-0.55456,-0.47033,-0.25175,-0.51131,-0.1173,0.22616
2,1.6016,0.055093,0.081788,0.68523,1.6503,-2.6,0.74145,0.13579,2.3979,-0.14669,1.0095,-0.1349,-0.12579,-1.2212,-0.31095,-0.0048501,3.0592,-0.61111,0.80176
2,0.73882,-0.40346,-0.25362,-0.25946,-1.7138,-0.28662,-0.3021,-0.096399,2.5093,-0.33265,0.22544,-0.40438,-0.20921,-0.45685,-0.66344,0.046535,0.56594,-0.078078,-0.19074
2,1.5256,-0.32697,-0.063427,-0.084158,-2.7249,0.10392,0.071812,-0.99488,2.2167,-0.60069,0.2593,0.06441,-0.076232,-0.59042,0.30217,0.00079283,-0.060676,-0.18855,-0.28952
2,0.93371,-0.10439,-0.24415,0.089003,-2.2475,-0.19346,0.10733,0.23504,2.0007,0.050271,0.71746,-0.085808,-0.31831,-0.87538,-0.70727,-0.1682,0.38178,-0.16001,-0.37032
2,1.0775,-0.17007,-0.075556,0.22704,-1.1615,-0.19389,-0.082067,0.44747,1.4019,0.43704,0.40775,-0.1451,-0.31501,-0.68058,-0.35017,-0.23816,0.82691,-0.13172,0.39163
2,2.0944,-0.38682,-0.11788,0.43765,2.6752,-0.50362,0.10745,1.4074,1.5862,1.2758,0.040492,-0.15357,-0.39211,-0.17892,0.10081,-0.32739,0.74379,-0.16573,0.16208
2,-0.29316,-0.26508,-0.12835,-0.43307,-3.7792,0.39048,-0.17674,-0.38181,1.574,-0.59474,0.14206,-0.19305,-0.19439,-0.63541,-0.68428,-0.050396,0.33363,-0.12533,-0.3868
2,1.0778,-0.29839,-0.080425,0.048319,2.2332,0.064691,-0.029626,0.22365,0.89546,0.77404,-0.056649,-0.41772,-0.24048,-0.34416,-0.51418,-0.35228,-0.50823,-0.14524,0.08714
2,0.5479,-0.56927,-0.13737,-0.063566,2.1236,0.12222,0.28734,-0.47863,1.9615,0.3113,0.52159,-0.45142,-0.083338,-0.15976,0.19241,-0.1424,2.3054,-0.38636,0.87067
